i,target,point,pair
2386,0.745000,0.709655,0.713192
2387,0.745000,0.650231,0.703602
2388,0.745000,0.723338,0.773122
2389,0.746667,0.426294,0.591338
2390,0.746667,0.480749,0.629877
2391,0.746667,0.692768,0.649129
2392,0.746667,0.710731,0.801458
2393,0.746667,0.648734,0.673953
2394,0.746667,0.682052,0.746037
2395,0.746667,0.676486,0.689216
2396,0.746667,0.699815,0.729162
2397,0.746667,0.664746,0.750601
2398,0.746667,0.672918,0.766892
2399,0.748333,0.681126,0.649092
2400,0.748333,0.698231,0.730877
2401,0.748333,0.440815,0.637950
2402,0.748333,0.697971,0.756331
2403,0.748333,0.580337,0.535158
2404,0.748333,0.669667,0.711490
2405,0.748333,0.653523,0.606999
2406,0.748333,0.708139,0.857711
2407,0.748333,0.623274,0.710980
2408,0.748333,0.700113,0.731764
2409,0.748333,0.654679,0.714593
2410,0.750000,0.708856,0.783125
2411,0.750000,0.697293,0.775043
2412,0.750000,0.701778,0.719291
2413,0.750000,0.469667,0.629269
2414,0.750000,0.636621,0.741236
2415,0.750000,0.499384,0.599660
2416,0.750000,0.720413,0.906702
2417,0.750000,0.691576,0.695348
2418,0.750000,0.491029,0.501100
2419,0.750000,0.623956,0.660419
2420,0.750000,0.718461,0.692257
2421,0.750000,0.706571,0.808659
2422,0.750000,0.694262,0.762983
2423,0.750000,0.718614,0.862081
2424,0.750000,0.637668,0.722507
2425,0.750000,0.561603,0.736618
2426,0.750000,0.699076,0.739159
2427,0.750000,0.641620,0.694018
2428,0.750000,0.685235,0.616701
2429,0.750000,0.671190,0.753424
2430,0.750000,0.671389,0.723248
2431,0.750000,0.640694,0.699058
2432,0.750000,0.698266,0.732541
2433,0.750000,0.706490,0.776771
2434,0.750000,0.599396,0.695696
2435,0.750000,0.694844,0.756931
2436,0.750000,0.650409,0.720024
2437,0.750000,0.686697,0.738020
2438,0.750000,0.628404,0.682180
2439,0.750000,0.588973,0.696061
2440,0.750000,0.706786,0.749628
2441,0.750000,0.690437,0.733243
2442,0.750000,0.717690,0.771365
2443,0.750000,0.378351,0.551408
2444,0.750000,0.710381,0.747930
2445,0.750000,0.683006,0.769089
2446,0.750000,0.709558,0.678194
2447,0.750000,0.663960,0.724020
2448,0.750000,0.652906,0.758451
2449,0.750000,0.579778,0.609307
2450,0.750000,0.711112,0.760147
2451,0.751667,0.721955,0.778585
2452,0.751667,0.696240,0.741230
2453,0.751667,0.699023,0.720638
2454,0.751667,0.436584,0.590232
2455,0.751667,0.687075,0.730392
2456,0.751667,0.685478,0.795589
2457,0.753333,0.660779,0.786535
2458,0.753333,0.656453,0.500601
2459,0.753333,0.673774,0.590926
2460,0.753333,0.634788,0.732424
2461,0.753333,0.682669,0.719432
2462,0.753333,0.694882,0.738390
2463,0.753333,0.613570,0.647911
2464,0.755000,0.699476,0.735538
2465,0.755000,0.698622,0.703942
2466,0.756667,0.682315,0.759194
2467,0.756667,0.641102,0.662377
2468,0.756667,0.704528,0.710557
2469,0.756667,0.677059,0.748687
2470,0.756667,0.728552,0.824894
2471,0.756667,0.722853,0.844470
2472,0.756667,0.661317,0.730483
2473,0.756667,0.703234,0.746965
2474,0.758333,0.654108,0.749440
2475,0.758333,0.666976,0.741890
2476,0.758333,0.660974,0.845723
2477,0.758333,0.716401,0.770327
2478,0.758333,0.690735,0.869377
2479,0.758333,0.625083,0.715962
2480,0.758333,0.693774,0.728329
2481,0.758333,0.630366,0.651985
2482,0.758333,0.688386,0.770577
2483,0.758333,0.701922,0.759939
2484,0.760000,0.573271,0.565189
2485,0.760000,0.631848,0.673964
2486,0.760000,0.638792,0.663556
2487,0.760000,0.702715,0.755571
2488,0.760000,0.700210,0.728030
2489,0.761667,0.687581,0.802458
2490,0.761667,0.696957,0.804011
2491,0.761667,0.643137,0.646076
2492,0.761667,0.617708,0.671331
2493,0.761667,0.703920,0.710606
2494,0.761667,0.700756,0.763207
2495,0.761667,0.674646,0.673372
2496,0.761667,0.730274,0.938539
2497,0.761667,0.523314,0.688950
2498,0.761667,0.655082,0.661660
2499,0.763333,0.677778,0.690364
2500,0.763333,0.692499,0.742754
2501,0.763333,0.687164,0.651565
2502,0.763333,0.557976,0.676220
2503,0.763333,0.540371,0.764229
2504,0.763333,0.695853,0.718458
2505,0.765000,0.697023,0.799212
2506,0.765000,0.590241,0.657999
2507,0.765000,0.725388,0.793602
2508,0.765000,0.610355,0.656116
2509,0.765000,0.708985,0.809285
2510,0.766667,0.723275,0.730920
2511,0.766667,0.707609,0.641365
2512,0.766667,0.674474,0.759001
2513,0.766667,0.670505,0.692367
2514,0.766667,0.717711,0.834104
2515,0.766667,0.649937,0.710444
2516,0.766667,0.699124,0.733688
2517,0.766667,0.678814,0.788611
2518,0.766667,0.700939,0.728593
2519,0.766667,0.704711,0.735419
2520,0.766667,0.678298,0.734985
2521,0.766667,0.576482,0.731174
2522,0.766667,0.693386,0.793351
2523,0.766667,0.698534,0.768636
2524,0.766667,0.629369,0.759553
2525,0.766667,0.713050,0.749894
2526,0.766667,0.432220,0.575529
2527,0.766667,0.714109,0.743845
2528,0.766667,0.694061,0.703538
2529,0.766667,0.690326,0.767201
2530,0.766667,0.668178,0.708452
2531,0.766667,0.705403,0.791143
2532,0.766667,0.675821,0.633142
2533,0.766667,0.678613,0.717069
2534,0.766667,0.653071,0.761170
2535,0.766667,0.662405,0.668579
2536,0.766667,0.700627,0.778901
2537,0.766667,0.657233,0.690657
2538,0.766667,0.684135,0.705200
2539,0.766667,0.712682,0.770824
2540,0.766667,0.684064,0.618824
2541,0.766667,0.693672,0.717001
2542,0.766667,0.652826,0.672069
2543,0.766667,0.657633,0.742106
2544,0.766667,0.704688,0.822490
2545,0.766667,0.690022,0.765897
2546,0.766667,0.681089,0.756743
2547,0.766667,0.692983,0.804949
2548,0.766667,0.658364,0.672978
2549,0.766667,0.695054,0.726534
2550,0.766667,0.692899,0.770460
2551,0.766667,0.712622,0.760416
2552,0.766667,0.671393,0.754792
2553,0.766667,0.683180,0.761834
2554,0.766667,0.614509,0.689600
2555,0.766667,0.704473,0.736619
2556,0.766667,0.687624,0.735129
2557,0.766667,0.680022,0.713228
2558,0.766667,0.709725,0.773329
2559,0.766667,0.691817,0.859842
2560,0.766667,0.661939,0.654386
2561,0.766667,0.676429,0.765005
2562,0.768333,0.711978,0.890888
2563,0.768333,0.666282,0.736344
2564,0.768333,0.701721,0.632661
2565,0.768333,0.702009,0.786324
2566,0.768333,0.594108,0.792265
2567,0.770000,0.709656,0.820316
2568,0.770000,0.698897,0.807160
2569,0.770000,0.638719,0.688550
2570,0.770000,0.716180,0.755424
2571,0.770000,0.664888,0.772347
2572,0.770000,0.730870,0.855078
2573,0.770000,0.701176,0.773070
2574,0.770000,0.677810,0.764282
2575,0.770000,0.473968,0.557770
2576,0.770000,0.708938,0.817745
2577,0.770000,0.711193,0.825791
2578,0.770000,0.566899,0.685120
2579,0.771667,0.659906,0.638564
2580,0.771667,0.680184,0.733113
2581,0.771667,0.665537,0.679244
2582,0.771667,0.596155,0.699957
2583,0.773333,0.666634,0.753371
2584,0.773333,0.689428,0.755871
2585,0.773333,0.687623,0.752003
2586,0.773333,0.634900,0.688975
2587,0.773333,0.653443,0.692774
2588,0.773333,0.701135,0.756604
2589,0.773333,0.728479,0.912246
2590,0.773333,0.705311,0.780226
2591,0.773333,0.690943,0.793459
2592,0.773333,0.642113,0.598335
2593,0.775000,0.703779,0.713351
2594,0.775000,0.663332,0.755897
2595,0.775000,0.669239,0.726402
2596,0.775000,0.641530,0.756188
2597,0.775000,0.697978,0.824515
2598,0.775000,0.702184,0.695976
2599,0.775000,0.649892,0.687065
2600,0.775000,0.469356,0.604892
2601,0.775000,0.671434,0.745064
2602,0.775000,0.728858,0.876985
2603,0.775000,0.703758,0.717711
2604,0.776667,0.690349,0.614115
2605,0.776667,0.714202,0.818023
2606,0.776667,0.678648,0.594333
2607,0.776667,0.665684,0.761547
2608,0.776667,0.671263,0.634802
2609,0.778333,0.728797,0.897626
2610,0.778333,0.695689,0.731111
2611,0.778333,0.711873,0.717933
2612,0.778333,0.696330,0.718704
2613,0.778333,0.705292,0.771748
2614,0.778333,0.721335,0.814595
2615,0.778333,0.710229,0.875893
2616,0.778333,0.704338,0.792684
2617,0.778333,0.632458,0.666510
2618,0.780000,0.705172,0.745669
2619,0.780000,0.604182,0.619808
2620,0.780000,0.666819,0.785316
2621,0.780000,0.706154,0.767056
2622,0.780000,0.675926,0.706721
2623,0.780000,0.644455,0.680151
2624,0.780000,0.710392,0.823043
2625,0.780000,0.683897,0.741437
2626,0.780000,0.730542,0.937970
2627,0.781667,0.661025,0.651930
2628,0.781667,0.686302,0.848713
2629,0.781667,0.541843,0.503069
2630,0.781667,0.694769,0.745036
2631,0.781667,0.723141,0.807180
2632,0.783333,0.718442,0.858556
2633,0.783333,0.700038,0.726355
2634,0.783333,0.704186,0.756617
2635,0.783333,0.705367,0.716243
2636,0.783333,0.681236,0.746441
2637,0.783333,0.719040,0.793086
2638,0.783333,0.704570,0.724143
2639,0.783333,0.656566,0.614776
2640,0.783333,0.715690,0.665756
2641,0.783333,0.701632,0.709072
2642,0.783333,0.689521,0.724004
2643,0.783333,0.701318,0.695551
2644,0.783333,0.618762,0.645747
2645,0.783333,0.678711,0.822676
2646,0.783333,0.732744,0.946874
2647,0.783333,0.702575,0.791573
2648,0.783333,0.583669,0.841483
2649,0.783333,0.530065,0.691399
2650,0.783333,0.637407,0.665655
2651,0.783333,0.603099,0.607977
2652,0.783333,0.708285,0.787060
2653,0.783333,0.673289,0.669553
2654,0.783333,0.698325,0.836169
2655,0.783333,0.727795,0.709022
2656,0.783333,0.701459,0.766093
2657,0.783333,0.648329,0.710230
2658,0.783333,0.667505,0.766083
2659,0.783333,0.716913,0.793578
2660,0.783333,0.692091,0.783432
2661,0.783333,0.688455,0.693512
2662,0.783333,0.647957,0.640762
2663,0.783333,0.688956,0.700749
2664,0.785000,0.620600,0.686547
2665,0.785000,0.697946,0.777032
2666,0.785000,0.667323,0.778039
2667,0.785000,0.666628,0.746998
2668,0.785000,0.690721,0.747651
2669,0.785000,0.680596,0.729661
2670,0.785000,0.651961,0.706221
2671,0.785000,0.695241,0.735448
2672,0.785000,0.716258,0.645109
2673,0.785000,0.703882,0.771136
2674,0.785000,0.693545,0.790917
2675,0.785000,0.696643,0.802561
2676,0.786667,0.656929,0.729108
2677,0.786667,0.612286,0.690877
2678,0.786667,0.691546,0.768732
2679,0.786667,0.658826,0.750310
2680,0.786667,0.672132,0.710755
2681,0.786667,0.641321,0.835906
2682,0.786667,0.680789,0.750078
2683,0.786667,0.694027,0.688475
2684,0.786667,0.692454,0.815072
2685,0.786667,0.715110,0.829438
2686,0.786667,0.714054,0.758949
2687,0.786667,0.651137,0.695247
2688,0.786667,0.703987,0.784831
2689,0.788333,0.701766,0.782231
2690,0.788333,0.716607,0.764507
2691,0.788333,0.705472,0.839074
2692,0.788333,0.703159,0.737815
2693,0.788333,0.672652,0.660298
2694,0.788333,0.717884,0.765198
2695,0.790000,0.567435,0.683723
2696,0.790000,0.698468,0.768222
2697,0.790000,0.536777,0.591188
2698,0.790000,0.691267,0.805030
2699,0.790000,0.705836,0.780210
2700,0.790000,0.690790,0.721196
2701,0.790000,0.729550,0.861663
2702,0.790000,0.645577,0.724561
2703,0.790000,0.673987,0.737685
2704,0.791667,0.661663,0.762891
2705,0.791667,0.415958,0.515623
2706,0.791667,0.710348,0.826205
2707,0.791667,0.693685,0.598432
2708,0.791667,0.521721,0.666612
2709,0.791667,0.716924,0.787516
2710,0.791667,0.719738,0.775994
2711,0.791667,0.648787,0.645469
2712,0.793333,0.707288,0.778464
2713,0.793333,0.713069,0.687742
2714,0.793333,0.685672,0.648766
2715,0.793333,0.672859,0.689854
2716,0.793333,0.724778,0.803032
2717,0.793333,0.637417,0.726984
2718,0.795000,0.711203,0.864402
2719,0.795000,0.654282,0.832796
2720,0.795000,0.649056,0.857257
2721,0.795000,0.668705,0.759627
2722,0.795000,0.701205,0.730833
2723,0.795000,0.676632,0.812393
2724,0.795000,0.700607,0.723545
2725,0.795000,0.620941,0.730674
2726,0.795000,0.664530,0.771825
2727,0.795000,0.723459,0.774358
2728,0.795000,0.660600,0.687084
2729,0.796667,0.700355,0.801634
2730,0.796667,0.619663,0.432027
2731,0.796667,0.668717,0.671692
2732,0.796667,0.684058,0.725623
2733,0.796667,0.659505,0.699928
2734,0.796667,0.675131,0.665195
2735,0.798333,0.666649,0.742895
2736,0.798333,0.654930,0.742312
2737,0.798333,0.715176,0.814088
2738,0.798333,0.658619,0.686548
2739,0.798333,0.703237,0.719145
2740,0.798333,0.615269,0.739001
2741,0.798333,0.666503,0.756720
2742,0.798333,0.686687,0.720070
2743,0.798333,0.707118,0.776949
2744,0.798333,0.699129,0.740243
2745,0.798333,0.708868,0.782348
2746,0.798333,0.697034,0.785416
2747,0.800000,0.712879,0.815867
2748,0.800000,0.682595,0.762975
2749,0.800000,0.687855,0.676784
2750,0.800000,0.705412,0.780110
2751,0.800000,0.674223,0.638819
2752,0.800000,0.618033,0.722780
2753,0.800000,0.656271,0.624978
2754,0.800000,0.574457,0.681517
2755,0.800000,0.665011,0.693891
2756,0.800000,0.574917,0.703905
2757,0.800000,0.677196,0.758009
2758,0.800000,0.563055,0.568901
2759,0.800000,0.594896,0.786207
2760,0.800000,0.639397,0.712676
2761,0.800000,0.642215,0.736554
2762,0.800000,0.709083,0.762500
2763,0.800000,0.702724,0.723387
2764,0.800000,0.683650,0.780456
2765,0.800000,0.691526,0.755689
2766,0.800000,0.684691,0.826280
2767,0.800000,0.697443,0.760972
2768,0.800000,0.661278,0.693975
2769,0.800000,0.681851,0.718336
2770,0.800000,0.710691,0.745616
2771,0.800000,0.575295,0.661375
2772,0.800000,0.721261,0.747339
2773,0.800000,0.716160,0.730224
2774,0.800000,0.700644,0.924860
2775,0.800000,0.695973,0.696442
2776,0.800000,0.716130,0.803747
2777,0.800000,0.699672,0.733378
2778,0.800000,0.646029,0.845071
2779,0.800000,0.655039,0.669018
2780,0.800000,0.723161,0.751505
2781,0.800000,0.698889,0.680866
2782,0.800000,0.326361,0.291506
2783,0.800000,0.700460,0.756448
2784,0.800000,0.692794,0.822766
2785,0.800000,0.693935,0.709965
2786,0.800000,0.713424,0.744884
2787,0.800000,0.556695,0.781752
2788,0.800000,0.612910,0.733326
2789,0.800000,0.619419,0.646128
2790,0.800000,0.661887,0.693610
2791,0.801667,0.714099,0.875285
2792,0.801667,0.699817,0.808497
2793,0.801667,0.669255,0.661276
2794,0.801667,0.641786,0.786403
2795,0.801667,0.670448,0.723877
2796,0.801667,0.664617,0.739811
2797,0.801667,0.716469,0.678190
2798,0.801667,0.655301,0.565056
2799,0.801667,0.672475,0.650183
2800,0.803333,0.689613,0.768680
2801,0.803333,0.676715,0.674310
2802,0.803333,0.633449,0.661755
2803,0.803333,0.670255,0.692434
2804,0.803333,0.705859,0.810723
2805,0.805000,0.699388,0.686330
2806,0.805000,0.707456,0.735084
2807,0.805000,0.672358,0.778483
2808,0.805000,0.633170,0.643436
2809,0.805000,0.700550,0.794999
2810,0.806667,0.673154,0.845184
2811,0.806667,0.661180,0.600259
2812,0.806667,0.723062,0.885261
2813,0.806667,0.699199,0.763724
2814,0.806667,0.664277,0.759142
2815,0.808333,0.535755,0.562061
2816,0.808333,0.695335,0.658239
2817,0.808333,0.670625,0.666256
2818,0.810000,0.667474,0.788229
2819,0.810000,0.700877,0.802670
2820,0.810000,0.701312,0.698668
2821,0.810000,0.702854,0.794643
2822,0.810000,0.691906,0.779938
2823,0.810000,0.635920,0.654494
2824,0.811667,0.705923,0.850537
2825,0.811667,0.719500,0.836779
2826,0.811667,0.651238,0.673555
2827,0.811667,0.706436,0.811447
2828,0.811667,0.680295,0.755914
2829,0.811667,0.730957,0.797618
2830,0.811667,0.688662,0.768795
2831,0.811667,0.633406,0.616694
2832,0.811667,0.686058,0.755339
2833,0.811667,0.682235,0.753281
2834,0.811667,0.680928,0.712144
2835,0.811667,0.663914,0.834151
2836,0.811667,0.693532,0.783211
2837,0.813333,0.711819,0.753571
2838,0.813333,0.671902,0.746765
2839,0.813333,0.703427,0.742429
2840,0.813333,0.668284,0.703413
2841,0.813333,0.640797,0.686048
2842,0.813333,0.673749,0.744187
2843,0.813333,0.704742,0.791642
2844,0.813333,0.703043,0.838827
2845,0.815000,0.689684,0.758209
2846,0.815000,0.691805,0.805706
2847,0.815000,0.562210,0.591661
2848,0.815000,0.641748,0.689079
2849,0.816667,0.670027,0.608094
2850,0.816667,0.643470,0.713718
2851,0.816667,0.700720,0.691843
2852,0.816667,0.668410,0.699868
2853,0.816667,0.728519,0.707497
2854,0.816667,0.689385,0.799681
2855,0.816667,0.704872,0.684660
2856,0.816667,0.691358,0.758738
2857,0.816667,0.661332,0.694840
2858,0.816667,0.702650,0.634563
2859,0.816667,0.667892,0.713967
2860,0.816667,0.714393,0.778912
2861,0.816667,0.671673,0.665090
2862,0.816667,0.662439,0.777449
2863,0.816667,0.699141,0.975615
2864,0.816667,0.634731,0.749933
2865,0.816667,0.661970,0.698327
2866,0.816667,0.714493,0.839783
2867,0.816667,0.676553,0.693614
2868,0.816667,0.695218,0.743709
2869,0.816667,0.710992,0.755733
2870,0.816667,0.674707,0.820016
2871,0.816667,0.661379,0.701451
2872,0.816667,0.696785,0.714857
2873,0.816667,0.616831,0.722554
2874,0.816667,0.672154,0.748270
2875,0.816667,0.696374,0.733789
2876,0.816667,0.695439,0.799692
2877,0.816667,0.672655,0.811830
2878,0.816667,0.659458,0.793365
2879,0.816667,0.676290,0.771362
2880,0.816667,0.699138,0.762662
2881,0.816667,0.658883,0.788400
2882,0.818333,0.700864,0.828834
2883,0.818333,0.634553,0.715171
2884,0.818333,0.703639,0.786083
2885,0.818333,0.702744,0.818111
2886,0.818333,0.649250,0.719309
2887,0.818333,0.674029,0.676126
2888,0.818333,0.679822,0.693362
2889,0.820000,0.680819,0.729591
2890,0.820000,0.690679,0.806191
2891,0.820000,0.700197,0.793360
2892,0.820000,0.647272,0.745650
2893,0.820000,0.685260,0.700089
2894,0.820000,0.656469,0.728926
2895,0.820000,0.621563,0.679547
2896,0.820000,0.669649,0.674345
2897,0.821667,0.690880,0.802048
2898,0.821667,0.693107,0.750143
2899,0.821667,0.709984,0.765122
2900,0.821667,0.717186,0.743055
2901,0.823333,0.714473,0.805079
2902,0.823333,0.622445,0.684404
2903,0.823333,0.707071,0.831981
2904,0.825000,0.730744,0.953139
2905,0.825000,0.694609,0.797538
2906,0.825000,0.707180,0.793953
2907,0.825000,0.695700,0.869503
2908,0.825000,0.720394,0.842139
2909,0.825000,0.619826,0.690294
2910,0.825000,0.667410,0.698956
2911,0.825000,0.667090,0.652642
2912,0.826667,0.713703,0.771200
2913,0.826667,0.658856,0.766510
2914,0.826667,0.527336,0.534834
2915,0.826667,0.692044,0.723341
2916,0.826667,0.711874,0.759157
2917,0.826667,0.708050,0.795764
2918,0.826667,0.708386,0.768935
2919,0.828333,0.716640,0.844150
2920,0.828333,0.594962,0.711083
2921,0.828333,0.712350,0.806806
2922,0.828333,0.705417,0.739926
2923,0.828333,0.687776,0.796221
2924,0.828333,0.706883,0.787907
2925,0.828333,0.725871,0.695243
2926,0.830000,0.641599,0.753499
2927,0.830000,0.653537,0.675792
2928,0.831667,0.704558,0.802502
2929,0.831667,0.713543,0.862958
2930,0.831667,0.534460,0.519726
2931,0.831667,0.691614,0.856331
2932,0.831667,0.712416,0.848021
2933,0.831667,0.701696,0.868068
2934,0.833333,0.701450,0.743309
2935,0.833333,0.700278,0.749862
2936,0.833333,0.592986,0.562210
2937,0.833333,0.695090,0.814607
2938,0.833333,0.695554,0.887362
2939,0.833333,0.672093,0.773465
2940,0.833333,0.691760,0.791778
2941,0.833333,0.663322,0.791542
2942,0.833333,0.681102,0.770033
2943,0.833333,0.713620,0.752962
2944,0.833333,0.688676,0.740051
2945,0.833333,0.667410,0.786818
2946,0.833333,0.682634,0.763825
2947,0.833333,0.695789,0.873690
2948,0.833333,0.678052,0.785035
2949,0.833333,0.681562,0.683804
2950,0.833333,0.717498,0.792387
2951,0.833333,0.501750,0.601481
2952,0.833333,0.710814,0.796949
2953,0.833333,0.681708,0.719020
2954,0.833333,0.676920,0.805220
2955,0.833333,0.684660,0.782764
2956,0.833333,0.605759,0.712614
2957,0.833333,0.671192,0.658270
2958,0.833333,0.732242,0.812983
2959,0.833333,0.715468,0.769338
2960,0.833333,0.709449,0.763612
2961,0.833333,0.672481,0.718470
2962,0.833333,0.715451,0.702515
2963,0.833333,0.711388,0.790843
2964,0.833333,0.586216,0.599339
2965,0.833333,0.714961,0.849817
2966,0.833333,0.540373,0.768081
2967,0.833333,0.708820,0.779320
2968,0.833333,0.594057,0.636843
2969,0.835000,0.716539,0.740932
2970,0.835000,0.650970,0.639714
2971,0.835000,0.719053,0.845597
2972,0.835000,0.689097,0.728054
2973,0.836667,0.690380,0.731465
2974,0.836667,0.694310,0.728778
2975,0.836667,0.689647,0.808828
2976,0.836667,0.683222,0.755280
2977,0.836667,0.695357,0.707621
2978,0.836667,0.700257,0.778765
2979,0.836667,0.667518,0.693454
2980,0.838333,0.703157,0.745156
2981,0.838333,0.717328,0.798655
2982,0.838333,0.596991,0.683361
2983,0.838333,0.699286,0.726213
2984,0.838333,0.715010,0.749650
2985,0.840000,0.669813,0.592257
2986,0.840000,0.705501,0.740544
2987,0.840000,0.710539,0.735578
2988,0.841667,0.709617,0.767942
2989,0.841667,0.695897,0.877351
2990,0.843333,0.678582,0.717770
2991,0.843333,0.713469,0.752270
2992,0.843333,0.582554,0.662590
2993,0.843333,0.674908,0.827058
2994,0.843333,0.609208,0.756414
2995,0.843333,0.717943,0.761650
2996,0.843333,0.701649,0.800489
2997,0.843333,0.708830,0.778341
2998,0.845000,0.664506,0.671646
2999,0.845000,0.574264,0.749243
3000,0.845000,0.663436,0.568449
3001,0.846667,0.603129,0.746161
3002,0.846667,0.677204,0.714166
3003,0.846667,0.618742,0.664728
3004,0.846667,0.726936,0.780967
3005,0.846667,0.666929,0.714211
3006,0.846667,0.696587,0.752621
3007,0.846667,0.673080,0.684460
3008,0.848333,0.692764,0.721672
3009,0.848333,0.711567,0.842605
3010,0.848333,0.674952,0.888264
3011,0.848333,0.694552,0.765811
3012,0.848333,0.714395,0.741442
3013,0.850000,0.660536,0.751638
3014,0.850000,0.638233,0.679656
3015,0.850000,0.630598,0.646829
3016,0.850000,0.689446,0.813850
3017,0.850000,0.627700,0.684969
3018,0.850000,0.690927,0.829422
3019,0.850000,0.720122,0.882548
3020,0.850000,0.715960,0.789653
3021,0.850000,0.591977,0.599364
3022,0.850000,0.671961,0.761620
3023,0.850000,0.674919,0.765551
3024,0.850000,0.667842,0.750852
3025,0.850000,0.715928,0.834453
3026,0.850000,0.615734,0.787059
3027,0.850000,0.672770,0.740902
3028,0.850000,0.660815,0.718660
3029,0.850000,0.609223,0.708327
3030,0.850000,0.705274,0.766881
3031,0.850000,0.654662,0.753778
3032,0.850000,0.714485,0.754616
3033,0.850000,0.683937,0.739145
3034,0.850000,0.631830,0.725836
3035,0.850000,0.608249,0.714495
3036,0.850000,0.677457,0.818418
3037,0.850000,0.707434,0.874533
3038,0.850000,0.664170,0.762350
3039,0.850000,0.726363,0.842414
3040,0.850000,0.702997,0.654517
3041,0.850000,0.565043,0.717910
3042,0.850000,0.726118,0.833183
3043,0.850000,0.595808,0.667613
3044,0.850000,0.716917,0.876511
3045,0.850000,0.705943,0.777641
3046,0.850000,0.713491,0.794763
3047,0.850000,0.704714,0.787814
3048,0.851667,0.577666,0.704784
3049,0.851667,0.636171,0.758394
3050,0.851667,0.697245,0.802917
3051,0.851667,0.687230,0.735646
3052,0.851667,0.708923,0.800721
3053,0.853333,0.689754,0.729155
3054,0.853333,0.712489,0.779565
3055,0.853333,0.722864,0.757275
3056,0.853333,0.693262,0.779703
3057,0.853333,0.728309,0.910809
3058,0.853333,0.695480,0.798347
3059,0.855000,0.449740,0.705868
3060,0.855000,0.710362,0.821907
3061,0.855000,0.671320,0.743680
3062,0.855000,0.664184,0.838604
3063,0.856667,0.672506,0.697706
3064,0.856667,0.692258,0.683079
3065,0.856667,0.695331,0.653992
3066,0.858333,0.713043,0.768480
3067,0.858333,0.686171,0.766063
3068,0.858333,0.696679,0.709407
3069,0.858333,0.683805,0.744904
3070,0.858333,0.708559,0.797084
3071,0.858333,0.734613,0.938269
3072,0.858333,0.571792,0.743800
3073,0.858333,0.714784,0.786330
3074,0.860000,0.650277,0.769122
3075,0.860000,0.674847,0.711121
3076,0.860000,0.547031,0.683519
3077,0.860000,0.706533,0.734220
3078,0.860000,0.696415,0.715890
3079,0.861667,0.711486,0.752182
3080,0.861667,0.692116,0.802270
3081,0.861667,0.700182,0.782835
3082,0.861667,0.709972,0.759420
3083,0.861667,0.719548,0.835636
3084,0.863333,0.672901,0.755513
3085,0.863333,0.596964,0.681319
3086,0.863333,0.665897,0.741337
3087,0.863333,0.710305,0.900335
3088,0.863333,0.714047,0.827080
3089,0.863333,0.662550,0.722908
3090,0.865000,0.709033,0.793180
3091,0.865000,0.601531,0.697791
3092,0.865000,0.706376,0.809359
3093,0.865000,0.683868,0.685500
3094,0.866667,0.695579,0.763575
3095,0.866667,0.690661,0.816334
3096,0.866667,0.682539,0.742969
3097,0.866667,0.704528,0.741102
3098,0.866667,0.698787,0.736805
3099,0.866667,0.698321,0.837161
3100,0.866667,0.729483,0.905798
3101,0.866667,0.698002,0.759021
3102,0.866667,0.722869,0.906023
3103,0.866667,0.682883,0.738347
3104,0.866667,0.709460,0.833818
3105,0.866667,0.712815,0.840910
3106,0.866667,0.710551,0.810289
3107,0.866667,0.611502,0.724288
3108,0.866667,0.673536,0.682657
3109,0.866667,0.687000,0.708829
3110,0.866667,0.677201,0.772845
3111,0.866667,0.713673,0.840927
3112,0.866667,0.610291,0.721261
3113,0.866667,0.659191,0.745100
3114,0.866667,0.707573,0.880078
3115,0.866667,0.693204,0.777481
3116,0.866667,0.624571,0.751033
3117,0.866667,0.725627,0.844309
3118,0.866667,0.716582,0.786387
3119,0.866667,0.694281,0.685265
3120,0.868333,0.704966,0.734007
3121,0.868333,0.691449,0.795946
3122,0.868333,0.701375,0.744857
3123,0.870000,0.718638,0.800749
3124,0.870000,0.497897,0.596627
3125,0.870000,0.645029,0.706505
3126,0.870000,0.728632,0.917117
3127,0.871667,0.712863,0.825479
3128,0.873333,0.694532,0.777767
3129,0.873333,0.695646,0.710857
3130,0.875000,0.710302,0.727288
3131,0.875000,0.712057,0.847196
3132,0.875000,0.703254,0.785820
3133,0.875000,0.725990,0.835028
3134,0.875000,0.654524,0.757799
3135,0.876667,0.701736,0.811590
3136,0.876667,0.645270,0.750388
3137,0.878333,0.664036,0.818969
3138,0.878333,0.682569,0.776275
3139,0.878333,0.664528,0.748640
3140,0.880000,0.721572,0.819855
3141,0.880000,0.699569,0.787813
3142,0.880000,0.704667,0.771891
3143,0.881667,0.691836,0.768587
3144,0.881667,0.704053,0.862453
3145,0.883333,0.715547,0.769965
3146,0.883333,0.685917,0.756209
3147,0.883333,0.693492,0.821770
3148,0.883333,0.697596,0.720263
3149,0.883333,0.699763,0.772544
3150,0.883333,0.714521,0.666879
3151,0.883333,0.704232,0.781411
3152,0.883333,0.638963,0.655169
3153,0.883333,0.621872,0.778135
3154,0.883333,0.697606,0.665349
3155,0.883333,0.674389,0.738905
3156,0.883333,0.713520,0.856638
3157,0.883333,0.699821,0.744155
3158,0.883333,0.603008,0.642413
3159,0.883333,0.687370,0.819726
3160,0.883333,0.713126,0.904446
3161,0.883333,0.702309,0.779674
3162,0.883333,0.708069,0.797233
