i,target,point,pair
2386,0.745000,0.949637,0.771854
2387,0.745000,0.841633,0.634504
2388,0.745000,0.958266,0.837893
2389,0.746667,0.872987,0.752729
2390,0.746667,0.909548,0.767930
2391,0.746667,0.963680,0.846776
2392,0.746667,0.916068,0.731933
2393,0.746667,0.921379,0.307323
2394,0.746667,0.674200,0.538884
2395,0.746667,0.853493,0.605217
2396,0.746667,0.974966,0.831525
2397,0.746667,0.949585,0.671817
2398,0.746667,0.695747,0.609028
2399,0.748333,0.707215,0.513643
2400,0.748333,0.930253,0.672279
2401,0.748333,0.921391,0.696028
2402,0.748333,0.897812,0.753011
2403,0.748333,0.880765,0.683392
2404,0.748333,0.781906,0.630282
2405,0.748333,0.943298,0.804103
2406,0.748333,0.934319,0.675533
2407,0.748333,0.908335,0.751911
2408,0.748333,0.922004,0.657737
2409,0.748333,0.954494,0.807696
2410,0.750000,0.853024,0.737313
2411,0.750000,0.907269,0.666781
2412,0.750000,0.975313,0.757140
2413,0.750000,0.911558,0.773598
2414,0.750000,0.755070,0.635554
2415,0.750000,0.771621,0.473720
2416,0.750000,0.954222,0.760003
2417,0.750000,0.870676,0.840979
2418,0.750000,0.625298,0.551787
2419,0.750000,0.687745,0.526663
2420,0.750000,0.860307,0.852782
2421,0.750000,0.978875,0.842199
2422,0.750000,0.822853,0.751666
2423,0.750000,0.958028,0.865009
2424,0.750000,0.854532,0.697089
2425,0.750000,0.908763,0.703370
2426,0.750000,0.891236,0.759808
2427,0.750000,0.833122,0.563143
2428,0.750000,0.900443,0.644373
2429,0.750000,0.915971,0.750126
2430,0.750000,0.715097,0.581173
2431,0.750000,0.867004,0.658281
2432,0.750000,0.930250,0.672279
2433,0.750000,0.854070,0.718624
2434,0.750000,0.812069,0.692443
2435,0.750000,0.935059,0.736895
2436,0.750000,0.908646,0.763926
2437,0.750000,0.901572,0.668119
2438,0.750000,0.741994,0.511148
2439,0.750000,0.838551,0.585537
2440,0.750000,0.865003,0.716805
2441,0.750000,0.882557,0.674799
2442,0.750000,0.959273,0.892004
2443,0.750000,0.602265,0.407884
2444,0.750000,0.963029,0.857268
2445,0.750000,0.922558,0.675451
2446,0.750000,0.979377,0.756206
2447,0.750000,0.946740,0.691213
2448,0.750000,0.891786,0.547874
2449,0.750000,0.800295,0.604094
2450,0.750000,0.953766,0.749396
2451,0.751667,0.952091,0.831377
2452,0.751667,0.894098,0.670682
2453,0.751667,0.936926,0.713100
2454,0.751667,0.861966,0.739449
2455,0.751667,0.968519,0.844847
2456,0.751667,0.961003,0.842160
2457,0.753333,0.868321,0.638261
2458,0.753333,0.811403,0.614766
2459,0.753333,0.951900,0.817817
2460,0.753333,0.592704,0.590984
2461,0.753333,0.780381,0.736075
2462,0.753333,0.873292,0.631078
2463,0.753333,0.897005,0.736332
2464,0.755000,0.928104,0.671915
2465,0.755000,0.926029,0.747349
2466,0.756667,0.938243,0.758379
2467,0.756667,0.604013,0.678447
2468,0.756667,0.940356,0.718064
2469,0.756667,0.889151,0.680630
2470,0.756667,0.959121,0.888634
2471,0.756667,0.966645,0.826423
2472,0.756667,0.962394,0.798135
2473,0.756667,0.962353,0.811028
2474,0.758333,0.681391,0.533035
2475,0.758333,0.923639,0.767350
2476,0.758333,0.983531,0.845103
2477,0.758333,0.983070,0.903767
2478,0.758333,0.841553,0.609384
2479,0.758333,0.907153,0.687075
2480,0.758333,0.977006,0.830061
2481,0.758333,0.829934,0.582396
2482,0.758333,0.844556,0.584584
2483,0.758333,0.974353,0.865940
2484,0.760000,0.536754,0.415846
2485,0.760000,0.907771,0.588437
2486,0.760000,0.947170,0.795509
2487,0.760000,0.958541,0.817078
2488,0.760000,0.955911,0.712657
2489,0.761667,0.885273,0.640216
2490,0.761667,0.966889,0.845075
2491,0.761667,0.489529,0.465805
2492,0.761667,0.639602,0.530248
2493,0.761667,0.918715,0.714151
2494,0.761667,0.939648,0.778524
2495,0.761667,0.887212,0.777030
2496,0.761667,0.991376,0.907453
2497,0.761667,0.927166,0.758862
2498,0.761667,0.273485,0.277485
2499,0.763333,0.858009,0.620731
2500,0.763333,0.977742,0.839535
2501,0.763333,0.922905,0.807156
2502,0.763333,0.828634,0.723394
2503,0.763333,0.746395,0.477849
2504,0.763333,0.910341,0.783656
2505,0.765000,0.877779,0.763802
2506,0.765000,0.901501,0.751446
2507,0.765000,0.988722,0.920505
2508,0.765000,0.471253,0.407915
2509,0.765000,0.937067,0.683651
2510,0.766667,0.972757,0.870611
2511,0.766667,0.941501,0.851438
2512,0.766667,0.560091,0.625079
2513,0.766667,0.923656,0.593019
2514,0.766667,0.951188,0.856666
2515,0.766667,0.748142,0.644040
2516,0.766667,0.929330,0.657277
2517,0.766667,0.947970,0.780028
2518,0.766667,0.952385,0.856255
2519,0.766667,0.963020,0.810777
2520,0.766667,0.723722,0.556969
2521,0.766667,0.726539,0.558196
2522,0.766667,0.891933,0.582155
2523,0.766667,0.923449,0.795164
2524,0.766667,0.842034,0.625543
2525,0.766667,0.942785,0.839827
2526,0.766667,0.934082,0.650799
2527,0.766667,0.940849,0.839554
2528,0.766667,0.916183,0.793288
2529,0.766667,0.916409,0.716357
2530,0.766667,0.897586,0.750144
2531,0.766667,0.981991,0.873120
2532,0.766667,0.898253,0.835264
2533,0.766667,0.791701,0.641477
2534,0.766667,0.842937,0.601032
2535,0.766667,0.926113,0.819078
2536,0.766667,0.842322,0.664555
2537,0.766667,0.899696,0.635472
2538,0.766667,0.859702,0.872792
2539,0.766667,0.936909,0.861276
2540,0.766667,0.812656,0.759134
2541,0.766667,0.982715,0.844185
2542,0.766667,0.898668,0.635480
2543,0.766667,0.852765,0.598596
2544,0.766667,0.969414,0.745868
2545,0.766667,0.856023,0.640626
2546,0.766667,0.844954,0.563936
2547,0.766667,0.859941,0.655065
2548,0.766667,0.720472,0.486057
2549,0.766667,0.903012,0.675079
2550,0.766667,0.828293,0.730829
2551,0.766667,0.956837,0.808318
2552,0.766667,0.875078,0.595980
2553,0.766667,0.846856,0.640583
2554,0.766667,0.819711,0.538141
2555,0.766667,0.917920,0.650477
2556,0.766667,0.845020,0.585208
2557,0.766667,0.952851,0.666081
2558,0.766667,0.967635,0.821877
2559,0.766667,0.890215,0.602780
2560,0.766667,0.864185,0.709182
2561,0.766667,0.941694,0.772630
2562,0.768333,0.959004,0.805925
2563,0.768333,0.910893,0.766359
2564,0.768333,0.925818,0.789776
2565,0.768333,0.970639,0.828781
2566,0.768333,0.810677,0.561522
2567,0.770000,0.934510,0.710206
2568,0.770000,0.814998,0.579225
2569,0.770000,0.832996,0.563120
2570,0.770000,0.936787,0.689133
2571,0.770000,0.799444,0.638674
2572,0.770000,0.970418,0.913088
2573,0.770000,0.952523,0.737574
2574,0.770000,0.717561,0.564260
2575,0.770000,0.510564,0.481026
2576,0.770000,0.923650,0.687448
2577,0.770000,0.780838,0.624355
2578,0.770000,0.877452,0.616557
2579,0.771667,0.814952,0.566555
2580,0.771667,0.929749,0.694672
2581,0.771667,0.591491,0.534018
2582,0.771667,0.502572,0.566562
2583,0.773333,0.958808,0.801024
2584,0.773333,0.806232,0.710152
2585,0.773333,0.966852,0.888765
2586,0.773333,0.894833,0.716232
2587,0.773333,0.930333,0.693120
2588,0.773333,0.851399,0.665234
2589,0.773333,0.990467,0.898267
2590,0.773333,0.894846,0.738603
2591,0.773333,0.971277,0.823875
2592,0.773333,0.821403,0.626634
2593,0.775000,0.952424,0.853964
2594,0.775000,0.835758,0.769175
2595,0.775000,0.910609,0.747240
2596,0.775000,0.845717,0.720814
2597,0.775000,0.815685,0.611804
2598,0.775000,0.939038,0.791288
2599,0.775000,0.625212,0.605949
2600,0.775000,0.874705,0.748513
2601,0.775000,0.937198,0.670516
2602,0.775000,0.992077,0.884268
2603,0.775000,0.933245,0.734544
2604,0.776667,0.928145,0.839464
2605,0.776667,0.929505,0.757093
2606,0.776667,0.885354,0.715821
2607,0.776667,0.906363,0.683220
2608,0.776667,0.956992,0.686997
2609,0.778333,0.988487,0.883048
2610,0.778333,0.871397,0.868564
2611,0.778333,0.961197,0.709675
2612,0.778333,0.881890,0.739171
2613,0.778333,0.971090,0.829875
2614,0.778333,0.991138,0.841077
2615,0.778333,0.956773,0.738399
2616,0.778333,0.953044,0.728492
2617,0.778333,0.608856,0.688520
2618,0.780000,0.872818,0.668326
2619,0.780000,0.759390,0.574625
2620,0.780000,0.789878,0.672012
2621,0.780000,0.970183,0.820378
2622,0.780000,0.944808,0.827367
2623,0.780000,0.864984,0.640442
2624,0.780000,0.990391,0.890429
2625,0.780000,0.849644,0.746759
2626,0.780000,0.991394,0.909409
2627,0.781667,0.921792,0.621922
2628,0.781667,0.763807,0.776605
2629,0.781667,0.623966,0.432303
2630,0.781667,0.925566,0.818796
2631,0.781667,0.959753,0.838264
2632,0.783333,0.958003,0.864992
2633,0.783333,0.928072,0.671907
2634,0.783333,0.962632,0.864021
2635,0.783333,0.802240,0.706815
2636,0.783333,0.879923,0.607534
2637,0.783333,0.922573,0.862499
2638,0.783333,0.933292,0.734566
2639,0.783333,0.968488,0.846156
2640,0.783333,0.986769,0.926159
2641,0.783333,0.961322,0.877803
2642,0.783333,0.889947,0.744811
2643,0.783333,0.932664,0.732419
2644,0.783333,0.717326,0.490130
2645,0.783333,0.877171,0.682115
2646,0.783333,0.998852,1.000000
2647,0.783333,0.981177,0.912503
2648,0.783333,0.971687,0.852002
2649,0.783333,0.817530,0.672558
2650,0.783333,0.859987,0.725721
2651,0.783333,0.828621,0.661130
2652,0.783333,0.933179,0.611957
2653,0.783333,0.839004,0.518462
2654,0.783333,0.926685,0.682043
2655,0.783333,0.972658,0.839721
2656,0.783333,0.905804,0.711154
2657,0.783333,0.908563,0.763902
2658,0.783333,0.927931,0.644542
2659,0.783333,0.974882,0.888081
2660,0.783333,0.891944,0.582155
2661,0.783333,0.896988,0.700247
2662,0.783333,0.702565,0.574227
2663,0.783333,0.869663,0.653859
2664,0.785000,0.849222,0.581186
2665,0.785000,0.970874,0.815861
2666,0.785000,0.964595,0.731834
2667,0.785000,0.903488,0.640241
2668,0.785000,0.928019,0.819236
2669,0.785000,0.935444,0.738560
2670,0.785000,0.957304,0.762543
2671,0.785000,0.922204,0.720999
2672,0.785000,0.979941,0.927900
2673,0.785000,0.887236,0.689039
2674,0.785000,0.937683,0.735626
2675,0.785000,0.662995,0.562292
2676,0.786667,0.901075,0.634706
2677,0.786667,0.898196,0.693068
2678,0.786667,0.884848,0.653125
2679,0.786667,0.731484,0.538694
2680,0.786667,0.861662,0.610091
2681,0.786667,0.952780,0.703048
2682,0.786667,0.923287,0.711432
2683,0.786667,0.887620,0.721256
2684,0.786667,0.859836,0.683425
2685,0.786667,0.976599,0.918560
2686,0.786667,0.969160,0.842057
2687,0.786667,0.363788,0.414750
2688,0.786667,0.909118,0.719311
2689,0.788333,0.980069,0.840433
2690,0.788333,0.989302,0.917652
2691,0.788333,0.766950,0.596616
2692,0.788333,0.943570,0.774262
2693,0.788333,0.593962,0.525337
2694,0.788333,0.972561,0.828106
2695,0.790000,0.896844,0.687235
2696,0.790000,0.839643,0.534508
2697,0.790000,0.551132,0.423020
2698,0.790000,0.951304,0.700119
2699,0.790000,0.967936,0.764259
2700,0.790000,0.812711,0.747314
2701,0.790000,0.984699,0.900490
2702,0.790000,0.828896,0.567274
2703,0.790000,0.778433,0.532318
2704,0.791667,0.965153,0.764863
2705,0.791667,0.719234,0.626364
2706,0.791667,0.882175,0.739253
2707,0.791667,0.743424,0.678878
2708,0.791667,0.901529,0.413130
2709,0.791667,0.987721,0.887760
2710,0.791667,0.967752,0.705901
2711,0.791667,0.954998,0.702405
2712,0.793333,0.852214,0.718666
2713,0.793333,0.955242,0.723543
2714,0.793333,0.940567,0.747882
2715,0.793333,0.826568,0.633178
2716,0.793333,0.960261,0.779124
2717,0.793333,0.952376,0.837989
2718,0.795000,0.935977,0.689212
2719,0.795000,0.773931,0.566809
2720,0.795000,0.755942,0.570111
2721,0.795000,0.874445,0.734433
2722,0.795000,0.877979,0.868994
2723,0.795000,0.897320,0.667833
2724,0.795000,0.939521,0.798026
2725,0.795000,0.807962,0.596481
2726,0.795000,0.895253,0.594699
2727,0.795000,0.985049,0.926888
2728,0.795000,0.974974,0.865440
2729,0.796667,0.971813,0.849059
2730,0.796667,0.587221,0.626572
2731,0.796667,0.899944,0.688714
2732,0.796667,0.885473,0.781882
2733,0.796667,0.814397,0.531406
2734,0.796667,0.861944,0.644449
2735,0.798333,0.888463,0.570707
2736,0.798333,0.822354,0.693104
2737,0.798333,0.957436,0.761747
2738,0.798333,0.842935,0.524145
2739,0.798333,0.926377,0.845000
2740,0.798333,0.514788,0.430072
2741,0.798333,0.889579,0.762338
2742,0.798333,0.928992,0.753526
2743,0.798333,0.888707,0.730351
2744,0.798333,0.892777,0.815497
2745,0.798333,0.943704,0.732174
2746,0.798333,0.913569,0.579063
2747,0.800000,0.982597,0.842842
2748,0.800000,0.975402,0.821681
2749,0.800000,0.899557,0.690263
2750,0.800000,0.979583,0.851148
2751,0.800000,0.912818,0.613589
2752,0.800000,0.758739,0.458482
2753,0.800000,0.957930,0.783612
2754,0.800000,0.753035,0.542279
2755,0.800000,0.712019,0.476945
2756,0.800000,0.639969,0.535048
2757,0.800000,0.979350,0.763244
2758,0.800000,0.877059,0.476823
2759,0.800000,0.812373,0.485230
2760,0.800000,0.746767,0.624109
2761,0.800000,0.880717,0.397663
2762,0.800000,0.887152,0.872906
2763,0.800000,0.892826,0.747850
2764,0.800000,0.918663,0.729481
2765,0.800000,0.968006,0.796661
2766,0.800000,0.741988,0.657123
2767,0.800000,0.947599,0.756636
2768,0.800000,0.798745,0.549521
2769,0.800000,0.880686,0.655309
2770,0.800000,0.893179,0.842375
2771,0.800000,0.844515,0.550062
2772,0.800000,0.962478,0.831290
2773,0.800000,0.946104,0.753622
2774,0.800000,0.952760,0.670990
2775,0.800000,0.878425,0.691455
2776,0.800000,0.975658,0.888311
2777,0.800000,0.949830,0.855976
2778,0.800000,0.765802,0.589423
2779,0.800000,0.945672,0.803229
2780,0.800000,0.975047,0.826339
2781,0.800000,0.954463,0.716535
2782,0.800000,0.374652,0.335477
2783,0.800000,0.944758,0.749981
2784,0.800000,0.894719,0.753476
2785,0.800000,0.916754,0.793178
2786,0.800000,0.961213,0.838251
2787,0.800000,0.970540,0.791015
2788,0.800000,0.954889,0.773571
2789,0.800000,0.717343,0.490130
2790,0.800000,0.977932,0.834924
2791,0.801667,0.942686,0.724694
2792,0.801667,0.890014,0.663333
2793,0.801667,0.873238,0.561634
2794,0.801667,0.915794,0.682153
2795,0.801667,0.897650,0.673250
2796,0.801667,0.927975,0.770255
2797,0.801667,0.870203,0.765926
2798,0.801667,0.902940,0.822964
2799,0.801667,0.872128,0.653417
2800,0.803333,0.613754,0.513347
2801,0.803333,0.806318,0.572712
2802,0.803333,0.885908,0.731287
2803,0.803333,0.832760,0.650978
2804,0.803333,0.679346,0.480233
2805,0.805000,0.909277,0.784599
2806,0.805000,0.874672,0.669241
2807,0.805000,0.899830,0.785651
2808,0.805000,0.852487,0.677950
2809,0.805000,0.927708,0.663343
2810,0.806667,0.901350,0.606287
2811,0.806667,0.951748,0.749346
2812,0.806667,0.985118,0.923210
2813,0.806667,0.817644,0.762993
2814,0.806667,0.906385,0.683224
2815,0.808333,0.961177,0.732233
2816,0.808333,0.941763,0.835641
2817,0.808333,0.759708,0.550570
2818,0.810000,0.795671,0.672547
2819,0.810000,0.732474,0.599387
2820,0.810000,0.902709,0.573972
2821,0.810000,0.861985,0.676161
2822,0.810000,0.890960,0.713645
2823,0.810000,0.932709,0.767185
2824,0.811667,0.954603,0.754662
2825,0.811667,0.974946,0.904436
2826,0.811667,0.943080,0.791856
2827,0.811667,0.987500,0.883528
2828,0.811667,0.788410,0.585519
2829,0.811667,0.991560,0.887477
2830,0.811667,0.913308,0.653157
2831,0.811667,0.897593,0.739430
2832,0.811667,0.738164,0.626172
2833,0.811667,0.926332,0.758520
2834,0.811667,0.835224,0.584332
2835,0.811667,0.753277,0.588548
2836,0.811667,0.928113,0.688796
2837,0.813333,0.938742,0.841557
2838,0.813333,0.676431,0.714572
2839,0.813333,0.907162,0.747873
2840,0.813333,0.813144,0.598413
2841,0.813333,0.628246,0.686294
2842,0.813333,0.941762,0.816195
2843,0.813333,0.937425,0.757622
2844,0.813333,0.946275,0.781256
2845,0.815000,0.661867,0.559885
2846,0.815000,0.939670,0.826748
2847,0.815000,0.660519,0.436889
2848,0.815000,0.871276,0.567180
2849,0.816667,0.899365,0.783567
2850,0.816667,0.781232,0.510352
2851,0.816667,0.910482,0.778511
2852,0.816667,0.825364,0.597754
2853,0.816667,0.985690,0.931088
2854,0.816667,0.845402,0.623791
2855,0.816667,0.877543,0.714713
2856,0.816667,0.916180,0.734362
2857,0.816667,0.798747,0.549521
2858,0.816667,0.937793,0.824064
2859,0.816667,0.887697,0.660080
2860,0.816667,0.963331,0.839971
2861,0.816667,0.874720,0.618576
2862,0.816667,0.893217,0.629169
2863,0.816667,0.927474,0.721233
2864,0.816667,0.831476,0.520355
2865,0.816667,0.735119,0.603454
2866,0.816667,0.973598,0.816166
2867,0.816667,0.889622,0.652420
2868,0.816667,0.883607,0.870878
2869,0.816667,0.968628,0.861542
2870,0.816667,0.970833,0.841437
2871,0.816667,0.768220,0.525011
2872,0.816667,0.865591,0.662423
2873,0.816667,0.808218,0.596482
2874,0.816667,0.887425,0.728318
2875,0.816667,0.937636,0.744219
2876,0.816667,0.929583,0.725035
2877,0.816667,0.970839,0.841440
2878,0.816667,0.827592,0.621024
2879,0.816667,0.959076,0.795936
2880,0.816667,0.973316,0.835016
2881,0.816667,0.957379,0.753264
2882,0.818333,0.966227,0.883020
2883,0.818333,0.909104,0.740351
2884,0.818333,0.824829,0.638125
2885,0.818333,0.897100,0.619918
2886,0.818333,0.823428,0.665204
2887,0.818333,0.765828,0.635971
2888,0.818333,0.912419,0.766776
2889,0.820000,0.897831,0.670371
2890,0.820000,0.942620,0.764593
2891,0.820000,0.881018,0.818322
2892,0.820000,0.821370,0.700355
2893,0.820000,0.815555,0.670819
2894,0.820000,0.900575,0.750935
2895,0.820000,0.871854,0.737276
2896,0.820000,0.894275,0.658858
2897,0.821667,0.833240,0.609435
2898,0.821667,0.942877,0.793893
2899,0.821667,0.925064,0.844708
2900,0.821667,0.888402,0.880306
2901,0.823333,0.982348,0.845849
2902,0.823333,0.874410,0.746339
2903,0.823333,0.976326,0.837581
2904,0.825000,0.990513,0.881811
2905,0.825000,0.915819,0.579585
2906,0.825000,0.972656,0.826454
2907,0.825000,0.998818,0.933810
2908,0.825000,0.974572,0.831574
2909,0.825000,0.799195,0.701510
2910,0.825000,0.961081,0.794850
2911,0.825000,0.925436,0.757151
2912,0.826667,0.932261,0.874246
2913,0.826667,0.710990,0.477654
2914,0.826667,0.701545,0.572465
2915,0.826667,0.897502,0.705466
2916,0.826667,0.909421,0.675823
2917,0.826667,0.972670,0.826576
2918,0.826667,0.951072,0.784790
2919,0.828333,0.975987,0.851948
2920,0.828333,0.883109,0.588424
2921,0.828333,0.988623,0.879197
2922,0.828333,0.911376,0.748226
2923,0.828333,0.937485,0.762002
2924,0.828333,0.895539,0.875135
2925,0.828333,0.967077,0.836610
2926,0.830000,0.832869,0.700969
2927,0.830000,0.780363,0.640330
2928,0.831667,0.902425,0.708522
2929,0.831667,0.961740,0.764755
2930,0.831667,0.752791,0.581225
2931,0.831667,0.867365,0.608694
2932,0.831667,0.961559,0.766783
2933,0.831667,0.872345,0.653132
2934,0.833333,0.975991,0.847436
2935,0.833333,0.877264,0.818629
2936,0.833333,0.701633,0.501837
2937,0.833333,0.941929,0.708587
2938,0.833333,0.800448,0.634693
2939,0.833333,0.633742,0.418915
2940,0.833333,0.915619,0.646336
2941,0.833333,0.884690,0.622744
2942,0.833333,0.910450,0.689320
2943,0.833333,0.955054,0.774462
2944,0.833333,0.936221,0.762700
2945,0.833333,0.932016,0.732333
2946,0.833333,0.876806,0.712885
2947,0.833333,0.941154,0.710850
2948,0.833333,0.849619,0.577222
2949,0.833333,0.754794,0.574125
2950,0.833333,0.942741,0.859452
2951,0.833333,0.968623,0.829379
2952,0.833333,0.976896,0.898137
2953,0.833333,0.870681,0.718571
2954,0.833333,0.920224,0.629361
2955,0.833333,0.944550,0.767908
2956,0.833333,0.842922,0.587988
2957,0.833333,0.958598,0.831051
2958,0.833333,0.994581,0.890924
2959,0.833333,0.957148,0.747397
2960,0.833333,0.947736,0.799585
2961,0.833333,0.908417,0.675847
2962,0.833333,0.965576,0.717384
2963,0.833333,0.972438,0.889841
2964,0.833333,0.701022,0.507428
2965,0.833333,0.979592,0.848973
2966,0.833333,0.887738,0.647315
2967,0.833333,0.959528,0.887982
2968,0.833333,0.988296,0.902631
2969,0.835000,0.933147,0.788583
2970,0.835000,0.952164,0.722731
2971,0.835000,0.975863,0.904769
2972,0.835000,0.968380,0.814915
2973,0.836667,0.777463,0.673002
2974,0.836667,0.839924,0.544462
2975,0.836667,0.896913,0.664017
2976,0.836667,0.951992,0.721505
2977,0.836667,0.687971,0.545638
2978,0.836667,0.856458,0.743269
2979,0.836667,0.957043,0.776921
2980,0.838333,0.910378,0.711938
2981,0.838333,0.962723,0.926674
2982,0.838333,0.874009,0.604009
2983,0.838333,0.959585,0.754600
2984,0.838333,0.883163,0.615617
2985,0.840000,0.730921,0.490631
2986,0.840000,0.919132,0.680859
2987,0.840000,0.944563,0.820840
2988,0.841667,0.947740,0.799584
2989,0.841667,0.938012,0.703175
2990,0.843333,0.903720,0.606592
2991,0.843333,0.970111,0.829269
2992,0.843333,0.900270,0.643549
2993,0.843333,0.764769,0.567320
2994,0.843333,0.887682,0.726848
2995,0.843333,0.933022,0.844444
2996,0.843333,0.975320,0.822538
2997,0.843333,0.886976,0.874538
2998,0.845000,0.915695,0.765592
2999,0.845000,0.510735,0.657086
3000,0.845000,0.937568,0.611928
3001,0.846667,0.940209,0.637402
3002,0.846667,0.903839,0.727374
3003,0.846667,0.662882,0.389687
3004,0.846667,0.987136,0.911148
3005,0.846667,0.897837,0.744880
3006,0.846667,0.939445,0.780608
3007,0.846667,0.787591,0.582161
3008,0.848333,0.940365,0.856271
3009,0.848333,0.892092,0.766267
3010,0.848333,0.648708,0.455656
3011,0.848333,0.965110,0.845058
3012,0.848333,0.936428,0.686697
3013,0.850000,0.934715,0.786744
3014,0.850000,0.833550,0.564175
3015,0.850000,0.709420,0.488626
3016,0.850000,0.866721,0.664803
3017,0.850000,0.968623,0.786928
3018,0.850000,0.890673,0.663941
3019,0.850000,0.964871,0.804788
3020,0.850000,0.982857,0.868815
3021,0.850000,0.738063,0.515574
3022,0.850000,0.935323,0.850582
3023,0.850000,0.861636,0.661852
3024,0.850000,0.903927,0.749107
3025,0.850000,0.970754,0.734945
3026,0.850000,0.685397,0.532644
3027,0.850000,0.935378,0.669995
3028,0.850000,0.814091,0.586885
3029,0.850000,0.980726,0.882772
3030,0.850000,0.953589,0.748255
3031,0.850000,0.910298,0.751499
3032,0.850000,0.940610,0.889534
3033,0.850000,0.920911,0.710932
3034,0.850000,0.914449,0.772286
3035,0.850000,0.836621,0.608820
3036,0.850000,0.952894,0.770935
3037,0.850000,0.907801,0.797223
3038,0.850000,0.925419,0.731227
3039,0.850000,0.985477,0.877525
3040,0.850000,0.928066,0.783623
3041,0.850000,0.956840,0.727604
3042,0.850000,0.984672,0.877071
3043,0.850000,0.919983,0.685733
3044,0.850000,0.913411,0.790063
3045,0.850000,0.964144,0.877759
3046,0.850000,0.977048,0.882899
3047,0.850000,0.862821,0.661527
3048,0.851667,0.915459,0.808270
3049,0.851667,0.834319,0.610114
3050,0.851667,0.965217,0.742040
3051,0.851667,0.916316,0.676083
3052,0.851667,0.938975,0.863559
3053,0.853333,0.914884,0.727134
3054,0.853333,0.903967,0.779724
3055,0.853333,0.961028,0.823681
3056,0.853333,0.931081,0.641222
3057,0.853333,0.990467,0.898272
3058,0.853333,0.949210,0.801141
3059,0.855000,0.950049,0.687229
3060,0.855000,0.884646,0.763192
3061,0.855000,0.906422,0.707274
3062,0.855000,0.831395,0.506236
3063,0.856667,0.747029,0.581884
3064,0.856667,0.884436,0.667909
3065,0.856667,0.884357,0.733896
3066,0.858333,0.938344,0.687053
3067,0.858333,0.885167,0.666390
3068,0.858333,0.934302,0.782198
3069,0.858333,0.849221,0.564916
3070,0.858333,0.866705,0.727991
3071,0.858333,0.999981,0.982490
3072,0.858333,0.702147,0.539630
3073,0.858333,0.972615,0.883349
3074,0.860000,0.973787,0.780901
3075,0.860000,0.484161,0.455416
3076,0.860000,0.932031,0.613446
3077,0.860000,0.824405,0.769167
3078,0.860000,0.953469,0.800114
3079,0.861667,0.903598,0.813853
3080,0.861667,0.959081,0.811912
3081,0.861667,0.948646,0.730825
3082,0.861667,0.965449,0.801458
3083,0.861667,0.983610,0.881084
3084,0.863333,0.972962,0.838776
3085,0.863333,0.935146,0.736569
3086,0.863333,0.699604,0.697411
3087,0.863333,0.908088,0.799420
3088,0.863333,0.888753,0.753918
3089,0.863333,0.914712,0.681325
3090,0.865000,0.895407,0.719622
3091,0.865000,0.737350,0.694903
3092,0.865000,0.943421,0.737063
3093,0.865000,0.830084,0.676476
3094,0.866667,0.960801,0.764294
3095,0.866667,0.924288,0.564239
3096,0.866667,0.891594,0.716162
3097,0.866667,0.946688,0.761670
3098,0.866667,0.957978,0.764252
3099,0.866667,0.942370,0.726517
3100,0.866667,0.990939,0.937492
3101,0.866667,0.783116,0.677805
3102,0.866667,0.973881,0.881467
3103,0.866667,0.849097,0.564880
3104,0.866667,0.979910,0.835902
3105,0.866667,0.920856,0.721196
3106,0.866667,0.977634,0.898364
3107,0.866667,0.859065,0.630708
3108,0.866667,0.891713,0.650917
3109,0.866667,0.888814,0.603515
3110,0.866667,0.903317,0.736809
3111,0.866667,0.956156,0.784974
3112,0.866667,0.943986,0.800341
3113,0.866667,0.918020,0.769192
3114,0.866667,0.907852,0.797242
3115,0.866667,0.963326,0.756103
3116,0.866667,0.688973,0.582001
3117,0.866667,0.984925,0.922801
3118,0.866667,0.972779,0.885427
3119,0.866667,0.915938,0.693380
3120,0.868333,0.904168,0.671919
3121,0.868333,0.857094,0.734929
3122,0.868333,0.929011,0.699986
3123,0.870000,0.965031,0.792308
3124,0.870000,0.769174,0.471451
3125,0.870000,0.677073,0.513333
3126,0.870000,0.990473,0.898285
3127,0.871667,0.947151,0.781000
3128,0.873333,0.887193,0.766732
3129,0.873333,0.896255,0.651716
3130,0.875000,0.944520,0.820821
3131,0.875000,0.956008,0.758998
3132,0.875000,0.952314,0.858776
3133,0.875000,0.963339,0.743477
3134,0.875000,0.982298,0.854626
3135,0.876667,0.972031,0.838524
3136,0.876667,0.633852,0.520693
3137,0.878333,0.717799,0.584592
3138,0.878333,0.901528,0.688394
3139,0.878333,0.813091,0.559509
3140,0.880000,0.969327,0.849699
3141,0.880000,0.877450,0.816406
3142,0.880000,0.874712,0.614767
3143,0.881667,0.886199,0.684393
3144,0.881667,0.862190,0.638981
3145,0.883333,0.920230,0.679468
3146,0.883333,0.802382,0.581604
3147,0.883333,0.890545,0.671563
3148,0.883333,0.903662,0.658490
3149,0.883333,0.878611,0.615567
3150,0.883333,0.866964,0.748250
3151,0.883333,0.926075,0.734621
3152,0.883333,0.966197,0.796114
3153,0.883333,0.920145,0.701207
3154,0.883333,0.914865,0.733692
3155,0.883333,0.896027,0.735975
3156,0.883333,0.983699,0.838678
3157,0.883333,0.932572,0.637206
3158,0.883333,0.793567,0.509954
3159,0.883333,0.950469,0.823801
3160,0.883333,0.946655,0.689301
3161,0.883333,0.931587,0.753592
3162,0.883333,0.946982,0.759265
